dataset,subject_id,subject_key,missing_for,image_path,output_path,dataset_code,session_id
ADNI,023_S_6346,023_S_6346,fastsurfer,,,,
ADNI,024_S_6005,024_S_6005,fastsurfer,,,,
ADNI,024_S_6202,024_S_6202,fastsurfer,,,,
ADNI,024_S_6385,024_S_6385,fastsurfer,,,,
ADNI,024_S_6472,024_S_6472,fastsurfer,,,,
ADNI,027_S_6183,027_S_6183,fastsurfer,,,,
ADNI,027_S_6577,027_S_6577,fastsurfer,,,,
ADNI,027_S_6582,027_S_6582,fastsurfer,,,,
ADNI,029_S_6289,029_S_6289,fastsurfer,,,,
ADNI,032_S_0095,032_S_0095,fastsurfer,,,,
ADNI,032_S_6211,032_S_6211,fastsurfer,,,,
ADNI,032_S_6293,032_S_6293,fastsurfer,,,,
ADNI,032_S_6709,032_S_6709,fastsurfer,,,,
ADNI,033_S_6352,033_S_6352,fastsurfer,,,,
ADNI,035_S_6195,035_S_6195,fastsurfer,,,,
ADNI,035_S_6488,035_S_6488,fastsurfer,,,,
ADNI,035_S_6551,035_S_6551,fastsurfer,,,,
ADNI,035_S_6950,035_S_6950,fastsurfer,,,,
ADNI,035_S_7050,035_S_7050,fastsurfer,,,,
ADNI,036_S_6466,036_S_6466,fastsurfer,,,,
ADNI,037_S_6144,037_S_6144,fastsurfer,,,,
ADNI,037_S_6187,037_S_6187,fastsurfer,,,,
ADNI,037_S_6204,037_S_6204,fastsurfer,,,,
ADNI,037_S_6993,037_S_6993,fastsurfer,,,,
ADNI,037_S_6995,037_S_6995,fastsurfer,,,,
ADNI,041_S_6136,041_S_6136,fastsurfer,,,,
ADNI,041_S_6192,041_S_6192,fastsurfer,,,,
ADNI,041_S_6292,041_S_6292,fastsurfer,,,,
ADNI,041_S_6354,041_S_6354,fastsurfer,,,,
ADNI,067_S_6045,067_S_6045,fastsurfer,,,,
ADNI,067_S_6443,067_S_6443,fastsurfer,,,,
ADNI,067_S_6528,067_S_6528,fastsurfer,,,,
ADNI,067_S_6958,067_S_6958,fastsurfer,,,,
ADNI,067_S_7059,067_S_7059,fastsurfer,,,,
ADNI,068_S_1191,068_S_1191,fastsurfer,,,,
ADNI,070_S_6394,070_S_6394,fastsurfer,,,,
ADNI,070_S_6542,070_S_6542,fastsurfer,,,,
ADNI,070_S_6548,070_S_6548,fastsurfer,,,,
ADNI,073_S_6925,073_S_6925,fastsurfer,,,,
ADNI,082_S_6283,082_S_6283,fastsurfer,,,,
ADNI,082_S_6287,082_S_6287,fastsurfer,,,,
ADNI,094_S_4459,094_S_4459,fastsurfer,,,,
ADNI,094_S_6417,094_S_6417,fastsurfer,,,,
ADNI,094_S_6419,094_S_6419,fastsurfer,,,,
ADNI,094_S_6468,094_S_6468,fastsurfer,,,,
ADNI,094_S_6485,094_S_6485,fastsurfer,,,,
ADNI,098_S_6343,098_S_6343,fastsurfer,,,,
ADNI,098_S_6734,098_S_6734,fastsurfer,,,,
ADNI,099_S_4076,099_S_4076,fastsurfer,,,,
ADNI,099_S_6016,099_S_6016,fastsurfer,,,,
ADNI,099_S_6175,099_S_6175,fastsurfer,,,,
ADNI,100_S_0069,100_S_0069,fastsurfer,,,,
ADNI,100_S_6349,100_S_6349,fastsurfer,,,,
ADNI,114_S_6429,114_S_6429,fastsurfer,,,,
ADNI,114_S_6487,114_S_6487,fastsurfer,,,,
ADNI,114_S_6524,114_S_6524,fastsurfer,,,,
ADNI,116_S_6439,116_S_6439,fastsurfer,,,,
ADNI,126_S_6559,126_S_6559,fastsurfer,,,,
ADNI,127_S_6348,127_S_6348,fastsurfer,,,,
ADNI,129_S_6146,129_S_6146,fastsurfer,,,,
ADNI,129_S_6244,129_S_6244,fastsurfer,,,,
ADNI,129_S_6459,129_S_6459,fastsurfer,,,,
ADNI,129_S_7042,129_S_7042,fastsurfer,,,,
ADNI,135_S_6359,135_S_6359,fastsurfer,,,,
ADNI,135_S_6473,135_S_6473,fastsurfer,,,,
ADNI,135_S_6509,135_S_6509,fastsurfer,,,,
ADNI,141_S_6008,141_S_6008,fastsurfer,,,,
ADNI,141_S_6116,141_S_6116,fastsurfer,,,,
ADNI,141_S_6240,141_S_6240,fastsurfer,,,,
ADNI,141_S_6416,141_S_6416,fastsurfer,,,,
ADNI,141_S_6423,141_S_6423,fastsurfer,,,,
ADNI,141_S_6589,141_S_6589,fastsurfer,,,,
ADNI,168_S_6049,168_S_6049,fastsurfer,,,,
ADNI,168_S_6085,168_S_6085,fastsurfer,,,,
ADNI,168_S_6151,168_S_6151,fastsurfer,,,,
ADNI,168_S_6318,168_S_6318,fastsurfer,,,,
ADNI,168_S_6320,168_S_6320,fastsurfer,,,,
ADNI,168_S_6492,168_S_6492,fastsurfer,,,,
ADNI,177_S_6328,177_S_6328,fastsurfer,,,,
ADNI,177_S_6448,177_S_6448,fastsurfer,,,,
ADNI,301_S_6224,301_S_6224,fastsurfer,,,,
ADNI,305_S_6157,305_S_6157,fastsurfer,,,,
ADNI,305_S_6188,305_S_6188,fastsurfer,,,,
ADNI,305_S_6313,305_S_6313,fastsurfer,,,,
ADNI,341_S_6494,341_S_6494,fastsurfer,,,,
ADNI,341_S_6960,341_S_6960,fastsurfer,,,,
ADNI,941_S_6054,941_S_6054,fastsurfer,,,,
ADNI,941_S_6094,941_S_6094,fastsurfer,,,,
ADNI,941_S_6384,941_S_6384,fastsurfer,,,,
ADNI,941_S_6454,941_S_6454,fastsurfer,,,,
ADNI,941_S_6499,941_S_6499,fastsurfer,,,,
ADNI,941_S_6570,941_S_6570,fastsurfer,,,,
ADNI,941_S_6574,941_S_6574,fastsurfer,,,,
ADNI,941_S_6575,941_S_6575,fastsurfer,,,,
ADNI,941_S_6998,941_S_6998,fastsurfer,,,,
ADNI,941_S_7046,941_S_7046,fastsurfer,,,,
ADNI,007_S_1222,007_S_1222,synthseg,,,,
ADNI,007_S_4637,007_S_4637,synthseg,,,,
ADNI,010_S_0472,010_S_0472,synthseg,,,,
ADNI,012_S_1133,012_S_1133,synthseg,,,,
ADNI,012_S_1212,012_S_1212,synthseg,,,,
ADNI,032_S_0095,032_S_0095,synthseg,,,,
ADNI,032_S_6709,032_S_6709,synthseg,,,,
ADNI,041_S_6192,041_S_6192,synthseg,,,,
ADNI,068_S_1191,068_S_1191,synthseg,,,,
ADNI,099_S_4076,099_S_4076,synthseg,,,,
ADNI,100_S_0069,100_S_0069,synthseg,,,,
ADNI,129_S_6244,129_S_6244,synthseg,,,,
ADNI,341_S_6960,341_S_6960,synthseg,,,,
FOMO,sub-184,184,fastsurfer,,,,
FOMO,sub-35,35,fastsurfer,,,,
FOMO,sub-40,40,fastsurfer,,,,
FOMO,sub-43,43,fastsurfer,,,,
FOMO,sub-52,52,fastsurfer,,,,
FOMO,sub-54,54,fastsurfer,,,,
FOMO,sub-55,55,fastsurfer,,,,
FOMO,sub-56,56,fastsurfer,,,,
FOMO,sub-184,184,synthseg,,,,
FOMO,sub-35,35,synthseg,,,,
FOMO,sub-40,40,synthseg,,,,
FOMO,sub-43,43,synthseg,,,,
FOMO,sub-52,52,synthseg,,,,
FOMO,sub-54,54,synthseg,,,,
FOMO,sub-55,55,synthseg,,,,
FOMO,sub-56,56,synthseg,,,,
IXI,IXI013,IXI013,fastsurfer,,,,
IXI,IXI016,IXI016,fastsurfer,,,,
IXI,IXI019,IXI019,fastsurfer,,,,
IXI,IXI028,IXI028,fastsurfer,,,,
IXI,IXI029,IXI029,fastsurfer,,,,
IXI,IXI048,IXI048,fastsurfer,,,,
IXI,IXI050,IXI050,fastsurfer,,,,
IXI,IXI053,IXI053,fastsurfer,,,,
IXI,IXI055,IXI055,fastsurfer,,,,
IXI,IXI061,IXI061,fastsurfer,,,,
IXI,IXI066,IXI066,fastsurfer,,,,
IXI,IXI072,IXI072,fastsurfer,,,,
IXI,IXI073,IXI073,fastsurfer,,,,
IXI,IXI076,IXI076,fastsurfer,,,,
IXI,IXI079,IXI079,fastsurfer,,,,
IXI,IXI089,IXI089,fastsurfer,,,,
IXI,IXI099,IXI099,fastsurfer,,,,
IXI,IXI628,IXI628,fastsurfer,,,,
IXI,IXI013,IXI013,synthseg,,,,
IXI,IXI016,IXI016,synthseg,,,,
IXI,IXI019,IXI019,synthseg,,,,
IXI,IXI028,IXI028,synthseg,,,,
IXI,IXI029,IXI029,synthseg,,,,
IXI,IXI048,IXI048,synthseg,,,,
IXI,IXI050,IXI050,synthseg,,,,
IXI,IXI053,IXI053,synthseg,,,,
IXI,IXI055,IXI055,synthseg,,,,
IXI,IXI061,IXI061,synthseg,,,,
IXI,IXI066,IXI066,synthseg,,,,
IXI,IXI072,IXI072,synthseg,,,,
IXI,IXI073,IXI073,synthseg,,,,
IXI,IXI076,IXI076,synthseg,,,,
IXI,IXI079,IXI079,synthseg,,,,
IXI,IXI089,IXI089,synthseg,,,,
IXI,IXI099,IXI099,synthseg,,,,
IXI,IXI101,IXI101,synthseg,,,,
IXI,IXI123,IXI123,synthseg,,,,
IXI,IXI131,IXI131,synthseg,,,,
IXI,IXI134,IXI134,synthseg,,,,
IXI,IXI141,IXI141,synthseg,,,,
IXI,IXI142,IXI142,synthseg,,,,
IXI,IXI145,IXI145,synthseg,,,,
IXI,IXI151,IXI151,synthseg,,,,
IXI,IXI163,IXI163,synthseg,,,,
IXI,IXI181,IXI181,synthseg,,,,
IXI,IXI194,IXI194,synthseg,,,,
IXI,IXI198,IXI198,synthseg,,,,
IXI,IXI200,IXI200,synthseg,,,,
IXI,IXI205,IXI205,synthseg,,,,
IXI,IXI221,IXI221,synthseg,,,,
IXI,IXI225,IXI225,synthseg,,,,
IXI,IXI244,IXI244,synthseg,,,,
IXI,IXI290,IXI290,synthseg,,,,
IXI,IXI304,IXI304,synthseg,,,,
IXI,IXI314,IXI314,synthseg,,,,
IXI,IXI342,IXI342,synthseg,,,,
IXI,IXI354,IXI354,synthseg,,,,
IXI,IXI387,IXI387,synthseg,,,,
IXI,IXI395,IXI395,synthseg,,,,
IXI,IXI424,IXI424,synthseg,,,,
IXI,IXI440,IXI440,synthseg,,,,
IXI,IXI441,IXI441,synthseg,,,,
IXI,IXI449,IXI449,synthseg,,,,
IXI,IXI477,IXI477,synthseg,,,,
IXI,IXI478,IXI478,synthseg,,,,
IXI,IXI588,IXI588,synthseg,,,,
IXI,IXI592,IXI592,synthseg,,,,
IXI,IXI595,IXI595,synthseg,,,,
IXI,IXI625,IXI625,synthseg,,,,
IXI,IXI628,IXI628,synthseg,,,,
IXI,IXI648,IXI648,synthseg,,,,
IXI,IXI653,IXI653,synthseg,,,,
OASIS1,OAS1_0001_MR1,OAS1_0001_MR1,fastsurfer,,,,
OASIS1,OAS1_0002_MR1,OAS1_0002_MR1,fastsurfer,,,,
OASIS1,OAS1_0010_MR1,OAS1_0010_MR1,fastsurfer,,,,
OASIS1,OAS1_0011_MR1,OAS1_0011_MR1,fastsurfer,,,,
OASIS1,OAS1_0013_MR1,OAS1_0013_MR1,fastsurfer,,,,
OASIS1,OAS1_0019_MR1,OAS1_0019_MR1,fastsurfer,,,,
OASIS1,OAS1_0020_MR1,OAS1_0020_MR1,fastsurfer,,,,
OASIS1,OAS1_0026_MR1,OAS1_0026_MR1,fastsurfer,,,,
OASIS1,OAS1_0030_MR1,OAS1_0030_MR1,fastsurfer,,,,
OASIS1,OAS1_0032_MR1,OAS1_0032_MR1,fastsurfer,,,,
OASIS1,OAS1_0033_MR1,OAS1_0033_MR1,fastsurfer,,,,
OASIS1,OAS1_0034_MR1,OAS1_0034_MR1,fastsurfer,,,,
OASIS1,OAS1_0044_MR1,OAS1_0044_MR1,fastsurfer,,,,
OASIS1,OAS1_0058_MR1,OAS1_0058_MR1,fastsurfer,,,,
OASIS1,OAS1_0062_MR1,OAS1_0062_MR1,fastsurfer,,,,
OASIS1,OAS1_0064_MR1,OAS1_0064_MR1,fastsurfer,,,,
OASIS1,OAS1_0065_MR1,OAS1_0065_MR1,fastsurfer,,,,
OASIS1,OAS1_0068_MR1,OAS1_0068_MR1,fastsurfer,,,,
OASIS1,OAS1_0070_MR1,OAS1_0070_MR1,fastsurfer,,,,
OASIS1,OAS1_0071_MR1,OAS1_0071_MR1,fastsurfer,,,,
OASIS1,OAS1_0072_MR1,OAS1_0072_MR1,fastsurfer,,,,
OASIS1,OAS1_0075_MR1,OAS1_0075_MR1,fastsurfer,,,,
OASIS1,OAS1_0078_MR1,OAS1_0078_MR1,fastsurfer,,,,
OASIS1,OAS1_0083_MR1,OAS1_0083_MR1,fastsurfer,,,,
OASIS1,OAS1_0085_MR1,OAS1_0085_MR1,fastsurfer,,,,
OASIS1,OAS1_0086_MR1,OAS1_0086_MR1,fastsurfer,,,,
OASIS1,OAS1_0096_MR1,OAS1_0096_MR1,fastsurfer,,,,
OASIS1,OAS1_0106_MR1,OAS1_0106_MR1,fastsurfer,,,,
OASIS1,OAS1_0109_MR1,OAS1_0109_MR1,fastsurfer,,,,
OASIS1,OAS1_0110_MR1,OAS1_0110_MR1,fastsurfer,,,,
OASIS1,OAS1_0112_MR1,OAS1_0112_MR1,fastsurfer,,,,
OASIS1,OAS1_0113_MR1,OAS1_0113_MR1,fastsurfer,,,,
OASIS1,OAS1_0114_MR1,OAS1_0114_MR1,fastsurfer,,,,
OASIS1,OAS1_0116_MR1,OAS1_0116_MR1,fastsurfer,,,,
OASIS1,OAS1_0130_MR1,OAS1_0130_MR1,fastsurfer,,,,
OASIS1,OAS1_0133_MR1,OAS1_0133_MR1,fastsurfer,,,,
OASIS1,OAS1_0135_MR1,OAS1_0135_MR1,fastsurfer,,,,
OASIS1,OAS1_0138_MR1,OAS1_0138_MR1,fastsurfer,,,,
OASIS1,OAS1_0139_MR1,OAS1_0139_MR1,fastsurfer,,,,
OASIS1,OAS1_0146_MR1,OAS1_0146_MR1,fastsurfer,,,,
OASIS1,OAS1_0157_MR1,OAS1_0157_MR1,fastsurfer,,,,
OASIS1,OAS1_0165_MR1,OAS1_0165_MR1,fastsurfer,,,,
OASIS1,OAS1_0169_MR1,OAS1_0169_MR1,fastsurfer,,,,
OASIS1,OAS1_0170_MR1,OAS1_0170_MR1,fastsurfer,,,,
OASIS1,OAS1_0176_MR1,OAS1_0176_MR1,fastsurfer,,,,
OASIS1,OAS1_0177_MR1,OAS1_0177_MR1,fastsurfer,,,,
OASIS1,OAS1_0180_MR1,OAS1_0180_MR1,fastsurfer,,,,
OASIS1,OAS1_0181_MR1,OAS1_0181_MR1,fastsurfer,,,,
OASIS1,OAS1_0186_MR1,OAS1_0186_MR1,fastsurfer,,,,
OASIS1,OAS1_0188_MR1,OAS1_0188_MR1,fastsurfer,,,,
OASIS1,OAS1_0195_MR1,OAS1_0195_MR1,fastsurfer,,,,
OASIS1,OAS1_0197_MR1,OAS1_0197_MR1,fastsurfer,,,,
OASIS1,OAS1_0199_MR1,OAS1_0199_MR1,fastsurfer,,,,
OASIS1,OAS1_0200_MR1,OAS1_0200_MR1,fastsurfer,,,,
OASIS1,OAS1_0201_MR1,OAS1_0201_MR1,fastsurfer,,,,
OASIS1,OAS1_0203_MR1,OAS1_0203_MR1,fastsurfer,,,,
OASIS1,OAS1_0204_MR1,OAS1_0204_MR1,fastsurfer,,,,
OASIS1,OAS1_0206_MR1,OAS1_0206_MR1,fastsurfer,,,,
OASIS1,OAS1_0207_MR1,OAS1_0207_MR1,fastsurfer,,,,
OASIS1,OAS1_0208_MR1,OAS1_0208_MR1,fastsurfer,,,,
OASIS1,OAS1_0212_MR1,OAS1_0212_MR1,fastsurfer,,,,
OASIS1,OAS1_0216_MR1,OAS1_0216_MR1,fastsurfer,,,,
OASIS1,OAS1_0220_MR1,OAS1_0220_MR1,fastsurfer,,,,
OASIS1,OAS1_0221_MR1,OAS1_0221_MR1,fastsurfer,,,,
OASIS1,OAS1_0228_MR1,OAS1_0228_MR1,fastsurfer,,,,
OASIS1,OAS1_0229_MR1,OAS1_0229_MR1,fastsurfer,,,,
OASIS1,OAS1_0234_MR1,OAS1_0234_MR1,fastsurfer,,,,
OASIS1,OAS1_0237_MR1,OAS1_0237_MR1,fastsurfer,,,,
OASIS1,OAS1_0241_MR1,OAS1_0241_MR1,fastsurfer,,,,
OASIS1,OAS1_0244_MR1,OAS1_0244_MR1,fastsurfer,,,,
OASIS1,OAS1_0254_MR1,OAS1_0254_MR1,fastsurfer,,,,
OASIS1,OAS1_0255_MR1,OAS1_0255_MR1,fastsurfer,,,,
OASIS1,OAS1_0256_MR1,OAS1_0256_MR1,fastsurfer,,,,
OASIS1,OAS1_0259_MR1,OAS1_0259_MR1,fastsurfer,,,,
OASIS1,OAS1_0260_MR1,OAS1_0260_MR1,fastsurfer,,,,
OASIS1,OAS1_0262_MR1,OAS1_0262_MR1,fastsurfer,,,,
OASIS1,OAS1_0266_MR1,OAS1_0266_MR1,fastsurfer,,,,
OASIS1,OAS1_0270_MR1,OAS1_0270_MR1,fastsurfer,,,,
OASIS1,OAS1_0271_MR1,OAS1_0271_MR1,fastsurfer,,,,
OASIS1,OAS1_0274_MR1,OAS1_0274_MR1,fastsurfer,,,,
OASIS1,OAS1_0279_MR1,OAS1_0279_MR1,fastsurfer,,,,
OASIS1,OAS1_0280_MR1,OAS1_0280_MR1,fastsurfer,,,,
OASIS1,OAS1_0284_MR1,OAS1_0284_MR1,fastsurfer,,,,
OASIS1,OAS1_0289_MR1,OAS1_0289_MR1,fastsurfer,,,,
OASIS1,OAS1_0292_MR1,OAS1_0292_MR1,fastsurfer,,,,
OASIS1,OAS1_0293_MR1,OAS1_0293_MR1,fastsurfer,,,,
OASIS1,OAS1_0299_MR1,OAS1_0299_MR1,fastsurfer,,,,
OASIS1,OAS1_0301_MR1,OAS1_0301_MR1,fastsurfer,,,,
OASIS1,OAS1_0303_MR1,OAS1_0303_MR1,fastsurfer,,,,
OASIS1,OAS1_0309_MR1,OAS1_0309_MR1,fastsurfer,,,,
OASIS1,OAS1_0317_MR1,OAS1_0317_MR1,fastsurfer,,,,
OASIS1,OAS1_0322_MR1,OAS1_0322_MR1,fastsurfer,,,,
OASIS1,OAS1_0323_MR1,OAS1_0323_MR1,fastsurfer,,,,
OASIS1,OAS1_0326_MR1,OAS1_0326_MR1,fastsurfer,,,,
OASIS1,OAS1_0330_MR1,OAS1_0330_MR1,fastsurfer,,,,
OASIS1,OAS1_0332_MR1,OAS1_0332_MR1,fastsurfer,,,,
OASIS1,OAS1_0337_MR1,OAS1_0337_MR1,fastsurfer,,,,
OASIS1,OAS1_0338_MR1,OAS1_0338_MR1,fastsurfer,,,,
OASIS1,OAS1_0341_MR1,OAS1_0341_MR1,fastsurfer,,,,
OASIS1,OAS1_0342_MR1,OAS1_0342_MR1,fastsurfer,,,,
OASIS1,OAS1_0343_MR1,OAS1_0343_MR1,fastsurfer,,,,
OASIS1,OAS1_0345_MR1,OAS1_0345_MR1,fastsurfer,,,,
OASIS1,OAS1_0354_MR1,OAS1_0354_MR1,fastsurfer,,,,
OASIS1,OAS1_0355_MR1,OAS1_0355_MR1,fastsurfer,,,,
OASIS1,OAS1_0356_MR1,OAS1_0356_MR1,fastsurfer,,,,
OASIS1,OAS1_0357_MR1,OAS1_0357_MR1,fastsurfer,,,,
OASIS1,OAS1_0358_MR1,OAS1_0358_MR1,fastsurfer,,,,
OASIS1,OAS1_0363_MR1,OAS1_0363_MR1,fastsurfer,,,,
OASIS1,OAS1_0365_MR1,OAS1_0365_MR1,fastsurfer,,,,
OASIS1,OAS1_0366_MR1,OAS1_0366_MR1,fastsurfer,,,,
OASIS1,OAS1_0367_MR1,OAS1_0367_MR1,fastsurfer,,,,
OASIS1,OAS1_0369_MR1,OAS1_0369_MR1,fastsurfer,,,,
OASIS1,OAS1_0371_MR1,OAS1_0371_MR1,fastsurfer,,,,
OASIS1,OAS1_0372_MR1,OAS1_0372_MR1,fastsurfer,,,,
OASIS1,OAS1_0378_MR1,OAS1_0378_MR1,fastsurfer,,,,
OASIS1,OAS1_0381_MR1,OAS1_0381_MR1,fastsurfer,,,,
OASIS1,OAS1_0398_MR1,OAS1_0398_MR1,fastsurfer,,,,
OASIS1,OAS1_0401_MR1,OAS1_0401_MR1,fastsurfer,,,,
OASIS1,OAS1_0404_MR1,OAS1_0404_MR1,fastsurfer,,,,
OASIS1,OAS1_0422_MR1,OAS1_0422_MR1,fastsurfer,,,,
OASIS1,OAS1_0423_MR1,OAS1_0423_MR1,fastsurfer,,,,
OASIS1,OAS1_0426_MR1,OAS1_0426_MR1,fastsurfer,,,,
OASIS1,OAS1_0428_MR1,OAS1_0428_MR1,fastsurfer,,,,
OASIS1,OAS1_0433_MR1,OAS1_0433_MR1,fastsurfer,,,,
OASIS1,OAS1_0438_MR1,OAS1_0438_MR1,fastsurfer,,,,
OASIS1,OAS1_0443_MR1,OAS1_0443_MR1,fastsurfer,,,,
OASIS1,OAS1_0445_MR1,OAS1_0445_MR1,fastsurfer,,,,
OASIS1,OAS1_0446_MR1,OAS1_0446_MR1,fastsurfer,,,,
OASIS1,OAS1_0449_MR1,OAS1_0449_MR1,fastsurfer,,,,
OASIS1,OAS1_0455_MR1,OAS1_0455_MR1,fastsurfer,,,,
OASIS1,OAS1_0456_MR1,OAS1_0456_MR1,fastsurfer,,,,
OASIS1,OAS1_0457_MR1,OAS1_0457_MR1,fastsurfer,,,,
OASIS1,OAS1_0001_MR1,OAS1_0001_MR1,synthseg,,,,
OASIS1,OAS1_0002_MR1,OAS1_0002_MR1,synthseg,,,,
OASIS1,OAS1_0010_MR1,OAS1_0010_MR1,synthseg,,,,
OASIS1,OAS1_0011_MR1,OAS1_0011_MR1,synthseg,,,,
OASIS1,OAS1_0013_MR1,OAS1_0013_MR1,synthseg,,,,
OASIS1,OAS1_0019_MR1,OAS1_0019_MR1,synthseg,,,,
OASIS1,OAS1_0020_MR1,OAS1_0020_MR1,synthseg,,,,
OASIS1,OAS1_0026_MR1,OAS1_0026_MR1,synthseg,,,,
OASIS1,OAS1_0030_MR1,OAS1_0030_MR1,synthseg,,,,
OASIS1,OAS1_0032_MR1,OAS1_0032_MR1,synthseg,,,,
OASIS1,OAS1_0033_MR1,OAS1_0033_MR1,synthseg,,,,
OASIS1,OAS1_0034_MR1,OAS1_0034_MR1,synthseg,,,,
OASIS1,OAS1_0044_MR1,OAS1_0044_MR1,synthseg,,,,
OASIS1,OAS1_0058_MR1,OAS1_0058_MR1,synthseg,,,,
OASIS1,OAS1_0062_MR1,OAS1_0062_MR1,synthseg,,,,
OASIS1,OAS1_0064_MR1,OAS1_0064_MR1,synthseg,,,,
OASIS1,OAS1_0065_MR1,OAS1_0065_MR1,synthseg,,,,
OASIS1,OAS1_0068_MR1,OAS1_0068_MR1,synthseg,,,,
OASIS1,OAS1_0070_MR1,OAS1_0070_MR1,synthseg,,,,
OASIS1,OAS1_0071_MR1,OAS1_0071_MR1,synthseg,,,,
OASIS1,OAS1_0072_MR1,OAS1_0072_MR1,synthseg,,,,
OASIS1,OAS1_0075_MR1,OAS1_0075_MR1,synthseg,,,,
OASIS1,OAS1_0078_MR1,OAS1_0078_MR1,synthseg,,,,
OASIS1,OAS1_0083_MR1,OAS1_0083_MR1,synthseg,,,,
OASIS1,OAS1_0085_MR1,OAS1_0085_MR1,synthseg,,,,
OASIS1,OAS1_0086_MR1,OAS1_0086_MR1,synthseg,,,,
OASIS1,OAS1_0096_MR1,OAS1_0096_MR1,synthseg,,,,
OASIS1,OAS1_0106_MR1,OAS1_0106_MR1,synthseg,,,,
OASIS1,OAS1_0109_MR1,OAS1_0109_MR1,synthseg,,,,
OASIS1,OAS1_0110_MR1,OAS1_0110_MR1,synthseg,,,,
OASIS1,OAS1_0112_MR1,OAS1_0112_MR1,synthseg,,,,
OASIS1,OAS1_0113_MR1,OAS1_0113_MR1,synthseg,,,,
OASIS1,OAS1_0114_MR1,OAS1_0114_MR1,synthseg,,,,
OASIS1,OAS1_0116_MR1,OAS1_0116_MR1,synthseg,,,,
OASIS1,OAS1_0130_MR1,OAS1_0130_MR1,synthseg,,,,
OASIS1,OAS1_0133_MR1,OAS1_0133_MR1,synthseg,,,,
OASIS1,OAS1_0135_MR1,OAS1_0135_MR1,synthseg,,,,
OASIS1,OAS1_0138_MR1,OAS1_0138_MR1,synthseg,,,,
OASIS1,OAS1_0139_MR1,OAS1_0139_MR1,synthseg,,,,
OASIS1,OAS1_0146_MR1,OAS1_0146_MR1,synthseg,,,,
OASIS1,OAS1_0157_MR1,OAS1_0157_MR1,synthseg,,,,
OASIS1,OAS1_0165_MR1,OAS1_0165_MR1,synthseg,,,,
OASIS1,OAS1_0169_MR1,OAS1_0169_MR1,synthseg,,,,
OASIS1,OAS1_0170_MR1,OAS1_0170_MR1,synthseg,,,,
OASIS1,OAS1_0176_MR1,OAS1_0176_MR1,synthseg,,,,
OASIS1,OAS1_0177_MR1,OAS1_0177_MR1,synthseg,,,,
OASIS1,OAS1_0180_MR1,OAS1_0180_MR1,synthseg,,,,
OASIS1,OAS1_0181_MR1,OAS1_0181_MR1,synthseg,,,,
OASIS1,OAS1_0186_MR1,OAS1_0186_MR1,synthseg,,,,
OASIS1,OAS1_0188_MR1,OAS1_0188_MR1,synthseg,,,,
OASIS1,OAS1_0195_MR1,OAS1_0195_MR1,synthseg,,,,
OASIS1,OAS1_0197_MR1,OAS1_0197_MR1,synthseg,,,,
OASIS1,OAS1_0199_MR1,OAS1_0199_MR1,synthseg,,,,
OASIS1,OAS1_0200_MR1,OAS1_0200_MR1,synthseg,,,,
OASIS1,OAS1_0201_MR1,OAS1_0201_MR1,synthseg,,,,
OASIS1,OAS1_0203_MR1,OAS1_0203_MR1,synthseg,,,,
OASIS1,OAS1_0204_MR1,OAS1_0204_MR1,synthseg,,,,
OASIS1,OAS1_0206_MR1,OAS1_0206_MR1,synthseg,,,,
OASIS1,OAS1_0207_MR1,OAS1_0207_MR1,synthseg,,,,
OASIS1,OAS1_0208_MR1,OAS1_0208_MR1,synthseg,,,,
OASIS1,OAS1_0212_MR1,OAS1_0212_MR1,synthseg,,,,
OASIS1,OAS1_0216_MR1,OAS1_0216_MR1,synthseg,,,,
OASIS1,OAS1_0220_MR1,OAS1_0220_MR1,synthseg,,,,
OASIS1,OAS1_0221_MR1,OAS1_0221_MR1,synthseg,,,,
OASIS1,OAS1_0228_MR1,OAS1_0228_MR1,synthseg,,,,
OASIS1,OAS1_0229_MR1,OAS1_0229_MR1,synthseg,,,,
OASIS1,OAS1_0234_MR1,OAS1_0234_MR1,synthseg,,,,
OASIS1,OAS1_0237_MR1,OAS1_0237_MR1,synthseg,,,,
OASIS1,OAS1_0241_MR1,OAS1_0241_MR1,synthseg,,,,
OASIS1,OAS1_0244_MR1,OAS1_0244_MR1,synthseg,,,,
OASIS1,OAS1_0254_MR1,OAS1_0254_MR1,synthseg,,,,
OASIS1,OAS1_0255_MR1,OAS1_0255_MR1,synthseg,,,,
OASIS1,OAS1_0256_MR1,OAS1_0256_MR1,synthseg,,,,
OASIS1,OAS1_0259_MR1,OAS1_0259_MR1,synthseg,,,,
OASIS1,OAS1_0260_MR1,OAS1_0260_MR1,synthseg,,,,
OASIS1,OAS1_0262_MR1,OAS1_0262_MR1,synthseg,,,,
OASIS1,OAS1_0266_MR1,OAS1_0266_MR1,synthseg,,,,
OASIS1,OAS1_0270_MR1,OAS1_0270_MR1,synthseg,,,,
OASIS1,OAS1_0271_MR1,OAS1_0271_MR1,synthseg,,,,
OASIS1,OAS1_0274_MR1,OAS1_0274_MR1,synthseg,,,,
OASIS1,OAS1_0279_MR1,OAS1_0279_MR1,synthseg,,,,
OASIS1,OAS1_0280_MR1,OAS1_0280_MR1,synthseg,,,,
OASIS1,OAS1_0284_MR1,OAS1_0284_MR1,synthseg,,,,
